what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1476670186949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476670195701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476670202642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476670204131
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1476671356022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476671358029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476671367269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476671369270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476671385302
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1476671385409
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1476671385494
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1476671393798
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1476671398167
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1476671398522
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1476671400663
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1476671404399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476671412240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476671418530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476671425246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476671443379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476671443898
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1476671446790
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1476671451605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1476671454764
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1476671455986
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1476671456153
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1476671478047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476671483502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476671483632
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1476671490528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1476671496275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476671503005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476671503099
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1476671510589
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1476671537428
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1476671537558
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1476671543839
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1476671550907
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1476671752574
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1476671755124
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1476671755249
