what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1487470289577
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1487470289578
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1487470289579
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1487470289580
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1487470289580
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1487470289580
os,sysinfo,,,"win32",1487470289584
arch,sysinfo,,,"x86",1487470289584
ws,sysinfo,,,"win32",1487470289584
locale,sysinfo,,,"en_IN",1487470289584
processors,sysinfo,,,"1",1487470289584
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1487470289584
java.runtime.version,sysinfo,,,"1.7.0_79-b15",1487470289584
java.specification.name,sysinfo,,,"Java Platform API Specification",1487470289584
java.specification.vendor,sysinfo,,,"Oracle Corporation",1487470289584
java.specification.version,sysinfo,,,"1.7",1487470289584
java.vendor,sysinfo,,,"Oracle Corporation",1487470289584
java.version,sysinfo,,,"1.7.0_79",1487470289584
java.vm.info,sysinfo,,,"mixed mode, sharing",1487470289584
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1487470289584
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1487470289584
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1487470289584
java.vm.specification.version,sysinfo,,,"1.7",1487470289584
java.vm.vendor,sysinfo,,,"Oracle Corporation",1487470289584
java.vm.version,sysinfo,,,"24.79-b02",1487470289584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487470291911
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1487470294666
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1487470294721
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487470320115
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1487470320151
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487470326202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487472305606
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1487472307565
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1487472307885
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1487472307924
