what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476679560347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476679560543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476679561261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476679570433
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1476679572345
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1476679574764
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1476679584376
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1476679587139
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1476679591309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476679594584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476679594603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476679594704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476679594893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476679595638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476679606131
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1476679608923
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1476679625428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1476679631327
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1476679634802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1476679638587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476679642139
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476679642145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476679642247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476679642431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476679643243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476679691284
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1476679691295
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1476679699416
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1476679719321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476679723753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476679723761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476679723859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476679724036
